Entity,Code,Year,Mean income or expenditure per day
East Asia and Pacific,,2014,9.95758877907253
East Asia and Pacific,,2015,10.59792538992114
East Asia and Pacific,,2016,11.190226503699046
East Asia and Pacific,,2017,11.761604310079615
East Asia and Pacific,,2018,12.415340359196
East Asia and Pacific,,2019,13.048634034315471
Ecuador,ECU,1994,8.292420807813599
Ecuador,ECU,1999,8.501190123471531
Ecuador,ECU,2000,6.542926833182451
Ecuador,ECU,2003,9.734901656646382
Ecuador,ECU,2004,9.587329419545313
Ecuador,ECU,2005,11.362322533566957
Ecuador,ECU,2006,12.504750704511729
Ecuador,ECU,2007,13.178304401634064
Ecuador,ECU,2008,12.595899552744385
Ecuador,ECU,2009,12.136972784086549
Ecuador,ECU,2010,13.432923722287908
Ecuador,ECU,2011,13.875499849553554
Ecuador,ECU,2012,14.782933433756591
Ecuador,ECU,2013,15.29881028783089
Ecuador,ECU,2014,15.471024781178984
Ecuador,ECU,2015,15.580119031149303
Ecuador,ECU,2016,15.25877947640247
Ecuador,ECU,2017,15.694720953363069
Ecuador,ECU,2018,15.658377702032634
Ecuador,ECU,2019,15.380205300505994
Ecuador,ECU,2020,13.677037662176827
Ecuador - urban,,1987,8.380226589287172
Ecuador - urban,,1995,8.200394837522204
Ecuador - urban,,1998,7.782866373828431
Egypt,EGY,1990,5.539277102362895
Egypt,EGY,1995,5.363062642591278
Egypt,EGY,1999,6.657772104525675
Egypt,EGY,2004,5.864025033658333
Egypt,EGY,2008,5.899007030753123
Egypt,EGY,2010,6.546503673768889
Egypt,EGY,2012,6.689094869666165
Egypt,EGY,2015,7.248880235160055
Egypt,EGY,2017,6.300634924894903
El Salvador,SLV,1989,7.912807294608116
El Salvador,SLV,1991,7.710024057546322
El Salvador,SLV,1995,8.885467778076656
El Salvador,SLV,1996,8.85879804075871
El Salvador,SLV,1998,8.993803542885159
El Salvador,SLV,1999,9.390126350013125
El Salvador,SLV,2000,10.6290562312419
El Salvador,SLV,2001,10.175318084425696
El Salvador,SLV,2002,10.26262278697071
El Salvador,SLV,2003,9.495242281255464
El Salvador,SLV,2004,9.768703505032668
El Salvador,SLV,2005,9.938345741312324
El Salvador,SLV,2006,9.909668591897008
El Salvador,SLV,2007,10.604967856112609
El Salvador,SLV,2008,10.22961906558786
El Salvador,SLV,2009,9.87729109088976
El Salvador,SLV,2010,9.77703885475388
El Salvador,SLV,2011,9.54515539334125
El Salvador,SLV,2012,9.877428882367688
El Salvador,SLV,2013,10.895257805173738
El Salvador,SLV,2014,10.633079674121548
El Salvador,SLV,2015,10.940505938151666
El Salvador,SLV,2016,11.026738229405304
El Salvador,SLV,2017,11.070995849585405
El Salvador,SLV,2018,11.906972276493208
El Salvador,SLV,2019,12.95172628723211
Estonia,EST,1993,12.440411220636417
Estonia,EST,1995,10.22755068131834
Estonia,EST,1998,13.157551408388096
Estonia,EST,2000,12.07843901631534
Estonia,EST,2001,11.727026849178978
Estonia,EST,2002,11.984227129225824
Estonia,EST,2003,12.146917113741674
Estonia,EST,2004,13.967663086924864
Estonia,EST,2005,19.75358997498734
Estonia,EST,2006,23.001494983041265
Estonia,EST,2007,25.88312325997927
Estonia,EST,2008,26.773018513849664
Estonia,EST,2009,25.20763113016773
Estonia,EST,2010,23.695606925425277
Estonia,EST,2011,24.56063120432801
Estonia,EST,2012,25.97439534434884
Estonia,EST,2013,28.28964117541672
Estonia,EST,2014,30.563865395373856
Estonia,EST,2015,32.68025007194869
Estonia,EST,2016,34.755339264799524
Estonia,EST,2017,36.74731935965429
Estonia,EST,2018,38.94569635286664
Estonia,EST,2019,41.0066942748077
Eswatini,SWZ,1994,1.4823712075120112
Eswatini,SWZ,2000,3.526331770672181
Eswatini,SWZ,2009,3.729544971007883
Eswatini,SWZ,2016,5.632313921408634
Ethiopia,ETH,1995,2.5351055073789626
Ethiopia,ETH,1999,2.4921902151131734
Ethiopia,ETH,2004,3.140356932023765
Ethiopia,ETH,2010,3.3637260777834523
Ethiopia,ETH,2015,3.7388039379812974
Ethiopia - rural,,1981,2.151249996935113
Europe and Central Asia,,1990,14.886266012394271
Europe and Central Asia,,1991,13.672401558005308
Europe and Central Asia,,1992,12.21611530390042
Europe and Central Asia,,1993,10.795060103648824
Europe and Central Asia,,1994,10.25140293980317
Europe and Central Asia,,1995,10.987203821749745
Europe and Central Asia,,1996,10.441977648493165
Europe and Central Asia,,1997,10.332001806295017
Europe and Central Asia,,1998,10.388458208415706
Europe and Central Asia,,1999,9.057836448871312
Europe and Central Asia,,2000,9.604278725874844
Europe and Central Asia,,2001,10.009377676752724
Europe and Central Asia,,2002,10.65851335971819
Europe and Central Asia,,2003,11.329861171643106
Europe and Central Asia,,2004,12.366242772697923
Europe and Central Asia,,2005,13.141663582415728
Europe and Central Asia,,2006,13.997725498443634
Europe and Central Asia,,2007,15.335127728919892
Europe and Central Asia,,2008,16.731692278200402
Europe and Central Asia,,2009,16.271803804699033
Europe and Central Asia,,2010,16.929640597491158
Europe and Central Asia,,2011,17.485408904797588
Europe and Central Asia,,2012,18.03195892932662
Europe and Central Asia,,2013,18.551956028406536
Europe and Central Asia,,2014,18.683893308197824
Europe and Central Asia,,2015,18.079847018566376
Europe and Central Asia,,2016,18.23754991422263
Europe and Central Asia,,2017,18.814675792269384
Europe and Central Asia,,2018,19.195111253615924
Europe and Central Asia,,2019,20.036691672772783
Fiji,FJI,2002,9.828248015418874
Fiji,FJI,2008,10.984358538177746
Fiji,FJI,2013,10.722516389587552
Fiji,FJI,2019,7.907094894156149
Finland,FIN,1987,35.58694313558077
Finland,FIN,1991,40.04177602078006
Finland,FIN,1995,37.21986460923259
Finland,FIN,2000,43.182104786192674
Finland,FIN,2003,45.78528899508406
Finland,FIN,2004,47.99531537295768
Finland,FIN,2005,49.62122121316423
Finland,FIN,2006,50.39207838719617
Finland,FIN,2007,52.25896584351111
Finland,FIN,2008,52.85421473110958
Finland,FIN,2009,53.8914937122564
Finland,FIN,2010,54.70406002482922
Finland,FIN,2011,55.01628623691554
Finland,FIN,2012,55.148076479127454
Finland,FIN,2013,54.93168031293234
Finland,FIN,2014,54.64755757711502
Finland,FIN,2015,55.14737608398953
Finland,FIN,2016,55.77385680296881
Finland,FIN,2017,56.93830616449005
Finland,FIN,2018,57.833951835732286
Finland,FIN,2019,58.84791768891146
France,FRA,1978,37.51318647510408
France,FRA,1984,37.87460270387997
France,FRA,1989,38.12396916995502
France,FRA,1994,44.22806676281463
France,FRA,2000,44.37866816290895
France,FRA,2003,47.27195009294319
France,FRA,2004,48.04199330268364
France,FRA,2005,47.45438150959326
France,FRA,2006,46.81374781620801
France,FRA,2007,56.86454370589635
France,FRA,2008,57.36471300345493
France,FRA,2009,57.85508371996786
France,FRA,2010,58.10470623117353
France,FRA,2011,58.40797223193247
France,FRA,2012,57.90099589064064
France,FRA,2013,57.33944347630883
France,FRA,2014,57.99005214937648
France,FRA,2015,58.73825015707222
France,FRA,2016,58.9480439071769
France,FRA,2017,58.613710340071904
France,FRA,2018,59.5823293519654
Gabon,GAB,2005,8.769625218465736
Gabon,GAB,2017,12.336922828205422
Gambia,GMB,1998,1.929665247372252
Gambia,GMB,2003,3.305331500943841
Gambia,GMB,2010,4.421385513813035
Gambia,GMB,2015,5.099948171113328
Georgia,GEO,1996,8.194230670055893
Georgia,GEO,1997,5.607208222511876
Georgia,GEO,1998,5.754560292057112
Georgia,GEO,1999,4.969885611338748
Georgia,GEO,2000,4.787829087792953
Georgia,GEO,2001,4.577701775531635
Georgia,GEO,2002,5.840187092135498
Georgia,GEO,2003,5.779569038240361
Georgia,GEO,2004,5.979111369392055
Georgia,GEO,2005,5.8997714924807925
Georgia,GEO,2006,5.790452150858833
Georgia,GEO,2007,5.710500446438561
Georgia,GEO,2008,6.1720233487899705
Georgia,GEO,2009,6.117924779841352
Georgia,GEO,2010,6.08112595676428
Georgia,GEO,2011,6.302809736701037
Georgia,GEO,2012,6.764418117799645
Georgia,GEO,2013,7.425474060913418
Georgia,GEO,2014,7.756350918143217
Georgia,GEO,2015,7.826255547112259
Georgia,GEO,2016,7.890795773762697
Georgia,GEO,2017,8.13431550612101
Georgia,GEO,2018,7.967621647535308
Georgia,GEO,2019,7.974502133691227
Georgia,GEO,2020,7.255686608576338
Germany,DEU,1991,51.18557626921867
Germany,DEU,1992,52.01625900453188
Germany,DEU,1993,52.1280167690708
Germany,DEU,1994,50.98312970864339
Germany,DEU,1995,51.55948467865306
Germany,DEU,1996,51.97288988282692
Germany,DEU,1997,51.37969883431478
Germany,DEU,1998,53.04277933577536
Germany,DEU,1999,54.65317732482096
Germany,DEU,2000,55.556664152078255
Germany,DEU,2001,55.49178750779858
Germany,DEU,2002,56.484021635925664
Germany,DEU,2003,55.95446746797635
Germany,DEU,2004,56.65054147282991
Germany,DEU,2005,56.91019798104605
Germany,DEU,2006,57.243986818740815
Germany,DEU,2007,58.06527347723922
Germany,DEU,2008,57.79535076565724
Germany,DEU,2009,57.86112367721742
Germany,DEU,2010,58.16547563644114
Germany,DEU,2011,58.64450764527702
Germany,DEU,2012,58.35755030296711
Germany,DEU,2013,59.16249946597933
Germany,DEU,2014,58.67547467231653
Germany,DEU,2015,60.77057021024416
Germany,DEU,2016,62.06070353118061
Germany,DEU,2017,62.56114901205376
Germany,DEU,2018,64.68462061003831
Ghana,GHA,1987,2.028066909404045
Ghana,GHA,1988,2.082722656424129
Ghana,GHA,1991,1.9365203226335628
Ghana,GHA,1998,2.552948895939092
Ghana,GHA,2005,3.396712290835105
Ghana,GHA,2012,4.835679799171872
Ghana,GHA,2016,5.082205860290416
Greece,GRC,1995,28.22333851126923
Greece,GRC,2000,31.3905973130686
Greece,GRC,2003,36.23480610088949
Greece,GRC,2004,38.18925619393891
Greece,GRC,2005,38.6080972955259
Greece,GRC,2006,38.96313359619781
Greece,GRC,2007,40.09607393653289
Greece,GRC,2008,40.740541072334445
Greece,GRC,2009,41.3583672288459
Greece,GRC,2010,35.85592611994464
Greece,GRC,2011,29.75198648974705
Greece,GRC,2012,25.828055473396716
Greece,GRC,2013,24.66833463683785
Greece,GRC,2014,24.58120188411039
Greece,GRC,2015,24.98279604607037
Greece,GRC,2016,25.50895807172408
Greece,GRC,2017,25.89191754393972
Greece,GRC,2018,26.78905814439545
Greece,GRC,2019,28.479962275792303
Guatemala,GTM,1986,4.070833896142522
Guatemala,GTM,1989,6.052134731943971
Guatemala,GTM,1998,10.616796612380128
Guatemala,GTM,2000,11.81886170251733
Guatemala,GTM,2006,12.075462103113706
Guatemala,GTM,2014,9.400288583144071
Guinea,GIN,1991,1.054666249561716
Guinea,GIN,1994,3.89671732685458
Guinea,GIN,2002,2.882568811759259
Guinea,GIN,2007,3.033862747171144
Guinea,GIN,2012,3.8603374500702494
Guinea,GIN,2018,4.39816334604147
Guinea-Bissau,GNB,1993,3.607819735826447
Guinea-Bissau,GNB,2002,2.590980590654455
Guinea-Bissau,GNB,2010,2.592875108885463
Guinea-Bissau,GNB,2018,4.206295692692052
Guyana,GUY,1992,5.186656858841797
Guyana,GUY,1998,8.365285905336915
Haiti,HTI,2001,2.667502658250301
Haiti,HTI,2012,4.238259216320419
High income countries,,1990,44.03217204096869
High income countries,,1991,44.24812324433286
High income countries,,1992,44.59672241827886
High income countries,,1993,45.00275176112794
High income countries,,1994,45.81499960851664
High income countries,,1995,46.52547727286378
High income countries,,1996,47.396774833292575
High income countries,,1997,48.34879395342289
High income countries,,1998,49.37750817468435
High income countries,,1999,50.592327290865065
High income countries,,2000,51.80551143943456
High income countries,,2001,52.88454010416232
High income countries,,2002,53.14760066181286
High income countries,,2003,53.72606957865294
High income countries,,2004,54.16578264548164
High income countries,,2005,54.88560045498292
High income countries,,2006,55.988053979750326
High income countries,,2007,57.59330970047797
High income countries,,2008,56.7968109972778
High income countries,,2009,57.156419764834126
High income countries,,2010,56.9827017328477
High income countries,,2011,56.99829326058647
High income countries,,2012,56.69428081253351
High income countries,,2013,56.78090707410736
High income countries,,2014,57.23828651913775
High income countries,,2015,58.45910203005706
High income countries,,2016,60.211040277898256
High income countries,,2017,60.99467719067958
High income countries,,2018,62.85110394701145
High income countries,,2019,65.11071242239399
Honduras,HND,1989,5.54625651384072
Honduras,HND,1990,4.910070103691751
Honduras,HND,1991,5.458846482408215
Honduras,HND,1992,6.064210397574867
Honduras,HND,1993,7.259204630783725
Honduras,HND,1994,7.342814902148287
Honduras,HND,1995,7.194665515157349
Honduras,HND,1996,6.630369616216116
Honduras,HND,1997,8.009951025581595
Honduras,HND,1998,8.306100770263
Honduras,HND,1999,7.707395365522022
Honduras,HND,2001,10.103103569061826
Honduras,HND,2002,8.853268739915153
Honduras,HND,2003,8.334812316938795
Honduras,HND,2004,8.615842940480123
Honduras,HND,2005,9.40122113330107
Honduras,HND,2006,10.252420633925508
Honduras,HND,2007,11.104081728464816
Honduras,HND,2008,11.464481786585669
Honduras,HND,2009,11.26710979608655
Honduras,HND,2010,11.177390690992151
Honduras,HND,2011,10.746514077312543
Honduras,HND,2012,9.609441489734762
Honduras,HND,2013,9.594013832256431
Honduras,HND,2014,9.804357887959982
Honduras,HND,2015,9.720328192950255
Honduras,HND,2016,10.207126074348531
Honduras,HND,2017,10.056460127825762
Honduras,HND,2018,10.030732862349266
Honduras,HND,2019,10.123917922119764
Honduras - urban,,1986,3.882397515253104
Hungary,HUN,1987,21.47256236166216
Hungary,HUN,1989,10.24299118823436
Hungary,HUN,1991,19.120941660558977
Hungary,HUN,1993,15.836624810831257
Hungary,HUN,1994,17.247933914553435
Hungary,HUN,1998,12.615231924666546
Hungary,HUN,1999,12.797983405100242
Hungary,HUN,2000,13.002370870178432
Hungary,HUN,2001,14.84136561466618
Hungary,HUN,2002,15.158974603025555
Hungary,HUN,2003,16.93504114564327
Hungary,HUN,2004,17.599495928033864
Hungary,HUN,2005,17.959018458363644
Hungary,HUN,2006,17.737479578968667
Hungary,HUN,2007,18.160532251041868
Hungary,HUN,2008,20.353627656331007
Hungary,HUN,2009,19.39135440294696
Hungary,HUN,2010,20.17985782647457
Hungary,HUN,2011,20.40463819780582
Hungary,HUN,2012,19.311699688411743
Hungary,HUN,2013,19.98358242542288
Hungary,HUN,2014,21.00136476636831
Hungary,HUN,2015,22.04141914336955
Hungary,HUN,2016,23.00530440993773
Hungary,HUN,2017,24.188351056444528
Hungary,HUN,2018,25.938367221936208
Hungary,HUN,2019,28.268662920680395
Iceland,ISL,2003,47.62756046698859
Iceland,ISL,2004,48.70926915883965
Iceland,ISL,2005,50.8125171474826
Iceland,ISL,2006,58.23717060925299
Iceland,ISL,2007,61.51092105546558
Iceland,ISL,2008,64.09673458327981
Iceland,ISL,2009,53.80396531488968
Iceland,ISL,2010,47.763637042435576
Iceland,ISL,2011,47.73556270731305
Iceland,ISL,2012,48.729951813187256
Iceland,ISL,2013,49.79197113333546
Iceland,ISL,2014,52.53468751540803
Iceland,ISL,2015,56.094243197902
Iceland,ISL,2016,60.77154517321706
Iceland,ISL,2017,62.97519735963063
India,IND,1977,2.3237783001546464
India,IND,1983,2.4309953779481672
India,IND,1987,2.6674846421601703
India,IND,1993,2.747212057156349
India,IND,2004,3.168232720507748
India,IND,2009,3.512772710306834
India,IND,2011,4.071840433311364
India,IND,2015,4.17016734831622
India,IND,2016,4.222620989629716
India,IND,2017,4.679208100126673
India,IND,2018,4.951858993937419
India,IND,2019,5.127416385639043
India - rural,,1977,2.1346701581431744
India - rural,,1983,2.201192556277189
India - rural,,1987,2.435982219668525
India - rural,,1993,2.4560554567102444
India - rural,,2004,2.777127216568706
India - rural,,2009,2.9767122774905364
India - rural,,2011,3.492127999411629
India - rural,,2015,3.696956737898968
India - rural,,2016,3.744433745005401
India - rural,,2017,4.038744794130151
India - rural,,2018,4.33198455637836
India - rural,,2019,4.383085116902117
India - urban,,1977,2.993237949604026
India - urban,,1983,3.163556229454189
India - urban,,1987,3.368594808776894
India - urban,,1993,3.567722059358388
India - urban,,2004,4.130292993103392
India - urban,,2009,4.729288315700756
India - urban,,2011,5.345665643629778
India - urban,,2015,5.140684381962637
India - urban,,2016,5.18553809227221
India - urban,,2017,5.944885584701591
India - urban,,2018,6.153537413948127
India - urban,,2019,6.542319476664354
Indonesia,IDN,1984,1.8575785331849517
Indonesia,IDN,1987,1.877260720892
Indonesia,IDN,1990,2.288902151619896
Indonesia,IDN,1993,2.337170608833146
Indonesia,IDN,1996,2.8032335704371776
Indonesia,IDN,1998,2.072307805525557
Indonesia,IDN,1999,2.830434567981299
Indonesia,IDN,2000,2.792321922602945
Indonesia,IDN,2001,2.94606695086999
Indonesia,IDN,2002,3.657981664153077
Indonesia,IDN,2003,3.719512046031653
Indonesia,IDN,2004,3.704674200383424
Indonesia,IDN,2005,3.87260828966584
Indonesia,IDN,2006,3.6349541131641656
Indonesia,IDN,2007,4.106950651821103
Indonesia,IDN,2008,4.125269573055347
Indonesia,IDN,2009,4.3094575530053705
Indonesia,IDN,2010,4.811744965886271
Indonesia,IDN,2011,5.387134343646096
Indonesia,IDN,2012,5.543566813404903
Indonesia,IDN,2013,5.871152657681968
Indonesia,IDN,2014,6.043049409765082
Indonesia,IDN,2015,6.364767974535139
Indonesia,IDN,2016,6.623537530444491
Indonesia,IDN,2017,6.9693782034590495
Indonesia,IDN,2018,7.276979786101236
Indonesia,IDN,2019,7.337232093514835
Indonesia,IDN,2020,7.507234046287323
Indonesia,IDN,2021,7.631991203801066
Indonesia - rural,,1984,1.559200980160667
Indonesia - rural,,1987,1.6228545606025977
Indonesia - rural,,1990,1.891335935870796
Indonesia - rural,,1993,1.8606640970916335
Indonesia - rural,,1996,2.151057164835679
Indonesia - rural,,1998,1.654049863083169
Indonesia - rural,,1999,2.273423670820603
Indonesia - rural,,2000,2.3317837551399143
Indonesia - rural,,2001,2.3914846326679298
Indonesia - rural,,2002,2.8122565800446035
Indonesia - rural,,2003,2.8352045826722674
Indonesia - rural,,2004,2.786649138665118
Indonesia - rural,,2005,2.962916087786041
Indonesia - rural,,2006,2.7484301124944994
Indonesia - rural,,2007,3.0872910811412475
Indonesia - rural,,2008,3.166407730985199
Indonesia - rural,,2009,3.3239010368756805
Indonesia - rural,,2010,3.742682120880628
Indonesia - rural,,2011,4.154042412416373
Indonesia - rural,,2012,4.193751470867165
Indonesia - rural,,2013,4.36603259361175
Indonesia - rural,,2014,4.608321741576221
Indonesia - rural,,2015,4.988661000152882
Indonesia - rural,,2016,5.151777430388985
Indonesia - rural,,2017,5.456814140934602
Indonesia - rural,,2018,5.76083552861869
Indonesia - rural,,2019,5.824023298789949
Indonesia - rural,,2020,5.978186816022285
Indonesia - rural,,2021,6.136088000443796
Indonesia - urban,,1984,2.741175131313444
Indonesia - urban,,1987,2.536833942658415
Indonesia - urban,,1990,3.191251621198022
Indonesia - urban,,1993,3.2701130850795623
Indonesia - urban,,1996,3.902571623760759
Indonesia - urban,,1998,2.710443520678248
Indonesia - urban,,1999,3.638914194069029
Indonesia - urban,,2000,3.4282509827869374
Indonesia - urban,,2001,3.687752580712204
Indonesia - urban,,2002,4.753417715825295
Indonesia - urban,,2003,4.828863753802667
Indonesia - urban,,2004,4.819972279456239
Indonesia - urban,,2005,4.943004471573849
Indonesia - urban,,2006,4.645225018348052
Indonesia - urban,,2007,5.232362220605121
Indonesia - urban,,2008,5.150191413074394
Indonesia - urban,,2009,5.329755467920433
Indonesia - urban,,2010,5.884491715701168
Indonesia - urban,,2011,6.591223818698395
Indonesia - urban,,2012,6.826202015307282
Indonesia - urban,,2013,7.263001244924875
Indonesia - urban,,2014,7.334127129777659
Indonesia - urban,,2015,7.569845650103855
Indonesia - urban,,2016,7.877814405571401
Indonesia - urban,,2017,8.224087717194756
Indonesia - urban,,2018,8.501267991123555
Indonesia - urban,,2019,8.526905841575184
Indonesia - urban,,2020,8.677728194085654
Indonesia - urban,,2021,8.747195011473243
Iran,IRN,1986,9.694025002109289
Iran,IRN,1990,8.651049205316982
Iran,IRN,1994,9.983241373803844
Iran,IRN,1998,10.76657035858901
Iran,IRN,2005,16.56608682739373
Iran,IRN,2006,17.03464257738735
Iran,IRN,2009,16.42055185945542
Iran,IRN,2013,15.321325072045092
Iran,IRN,2014,15.08741486426294
Iran,IRN,2015,15.080485952292705
Iran,IRN,2016,15.306142134615406
Iran,IRN,2017,16.173660869801335
Iran,IRN,2018,16.022724153536405
Iran,IRN,2019,14.072054492996866
Iraq,IRQ,2006,10.675802582695654
Iraq,IRQ,2012,11.300911040589044
Ireland,IRL,1987,19.563631864432388
Ireland,IRL,1994,28.518595563725675
Ireland,IRL,1995,29.43430846584792
Ireland,IRL,1996,30.83506788608145
Ireland,IRL,2000,38.549555872870855
Ireland,IRL,2002,42.43546481754409
Ireland,IRL,2003,43.53835493104856
Ireland,IRL,2004,45.21080868866595
Ireland,IRL,2005,47.47798885723331
Ireland,IRL,2006,50.62860393545724
Ireland,IRL,2007,50.268029546646055
Ireland,IRL,2008,46.431736144176085
Ireland,IRL,2009,45.69247305029552
Ireland,IRL,2010,43.9258044384848
Ireland,IRL,2011,42.74764214255711
Ireland,IRL,2012,43.07287718061836
Ireland,IRL,2013,42.977867923937765
Ireland,IRL,2014,45.091102717784
Ireland,IRL,2015,46.50302665362049
Ireland,IRL,2016,49.68336341619021
Ireland,IRL,2017,52.798003523045
Ireland,IRL,2018,54.05260185742255
Israel,ISR,1979,20.438842406672965
Israel,ISR,1986,20.315108251763185
Israel,ISR,1992,24.059276648469584
Israel,ISR,1997,25.099515979912105
Israel,ISR,2001,28.62272020826471
Israel,ISR,2002,25.67396394198759
Israel,ISR,2003,26.53658242371704
Israel,ISR,2004,27.618943618561644
Israel,ISR,2005,28.891790710857727
Israel,ISR,2006,29.442719589279825
Israel,ISR,2007,30.882460255713863
Israel,ISR,2008,31.69686088163512
Israel,ISR,2009,31.740147816327397
Israel,ISR,2010,32.49524011798314
Israel,ISR,2011,32.35995271290522
Israel,ISR,2012,34.30668008457808
Israel,ISR,2013,35.63148362725262
Israel,ISR,2014,36.1902236064497
Israel,ISR,2015,37.30196444082655
Israel,ISR,2016,37.8014168443144
Israel,ISR,2017,39.45939851725618
Israel,ISR,2018,40.959500971215256
Italy,ITA,1986,30.783948376864075
Italy,ITA,1987,33.66523486128143
Italy,ITA,1989,37.79882583271525
Italy,ITA,1991,37.80574824039626
Italy,ITA,1993,36.03747451482215
Italy,ITA,1995,35.10138842389034
Italy,ITA,1998,38.039927404282246
Italy,ITA,2000,38.77048344273258
Italy,ITA,2003,47.617977490883725
Italy,ITA,2004,48.988272614409446
Italy,ITA,2005,48.22957202050018
Italy,ITA,2006,49.16031292689513
Italy,ITA,2007,49.46439700793264
Italy,ITA,2008,48.7478145622979
Italy,ITA,2009,49.284241870983664
Italy,ITA,2010,48.38909210463131
Italy,ITA,2011,47.66745525796311
Italy,ITA,2012,45.516342250660905
Italy,ITA,2013,44.99789103338273
Italy,ITA,2014,44.80750377099663
Italy,ITA,2015,45.92574070402922
Italy,ITA,2016,47.02356974220828
Italy,ITA,2017,47.84581892880183
Italy,ITA,2018,48.04954975093373
Jamaica,JAM,1988,10.263722086040389
Jamaica,JAM,1990,9.575710622514508
Jamaica,JAM,1993,6.769939725573108
Jamaica,JAM,1996,10.351951789395658
